timestamp,rpm_reduction_percent,rpm_actual,current,expected_current,current_deviation_percent,efficiency_index,ambient_temperature,ambient_humidity,estimated_temperature,vibration,vibration_level,health_score,fault_type,failure_probability,maintenance
2026-06-22 12:49:58,100.0,0.0,0.17,0.05,240.0,0.0,26.3,61.5,30.55,0.0,NONE,36.0,Stopped_Idle,64.0,YES
2026-06-22 12:49:59,100.0,0.0,0.13,0.05,160.0,0.0,26.3,61.5,29.55,0.0,NONE,44.0,Stopped_Idle,56.0,YES
2026-06-22 12:50:00,100.0,0.0,0.18,0.05,260.0,0.0,26.3,61.5,30.8,0.0,NONE,34.0,Stopped_Idle,66.0,YES
2026-06-22 12:50:01,100.0,0.0,0.18,0.05,260.0,0.0,26.3,61.5,30.8,0.0,NONE,34.0,Stopped_Idle,66.0,YES
2026-06-22 12:50:02,20.0,800.0,0.04,0.21,80.95,80.0,26.4,61.8,28.28,0.0584,NONE,82.15,Normal,17.85,NO
2026-06-22 12:50:03,20.0,800.0,0.06,0.21,71.43,80.0,26.4,61.8,29.51,0.1075,LOW,81.63,Normal,18.37,NO
2026-06-22 12:50:04,20.0,800.0,0.14,0.21,33.33,80.0,26.4,61.9,31.72,0.1212,LOW,85.03,Normal,14.97,NO
2026-06-22 12:50:05,20.0,800.0,0.06,0.21,71.43,80.0,26.4,61.9,30.12,0.1477,LOW,80.43,Normal,19.57,NO
2026-06-22 12:50:06,20.0,800.0,0.03,0.21,85.71,80.0,26.3,61.8,29.71,0.1771,LOW,78.12,Overheating,21.88,NO
2026-06-22 12:50:07,40.0,600.0,0.02,0.17,88.24,60.0,26.3,61.8,30.33,0.2355,MEDIUM,68.11,Mechanical_Vibration,31.89,NO
2026-06-22 12:50:08,40.0,600.0,0.02,0.17,88.24,60.0,26.3,61.6,30.42,0.2416,MEDIUM,67.93,Mechanical_Vibration,32.07,NO
2026-06-22 12:50:09,40.0,600.0,0.05,0.17,70.59,60.0,26.3,61.6,32.05,0.3,MEDIUM,67.94,Mechanical_Vibration,32.06,NO
2026-06-22 12:50:10,40.0,600.0,0.05,0.17,70.59,60.0,26.3,61.6,32.05,0.3,MEDIUM,67.94,Mechanical_Vibration,32.06,NO
2026-06-22 12:50:11,40.0,600.0,0.05,0.17,70.59,60.0,26.4,61.9,32.26,0.3075,MEDIUM,67.72,Mechanical_Vibration,32.28,NO
2026-06-22 12:50:12,40.0,600.0,0.05,0.17,70.59,60.0,26.4,61.9,32.26,0.3075,MEDIUM,67.72,Mechanical_Vibration,32.28,NO
2026-06-22 12:50:13,60.0,400.0,0.04,0.13,69.23,40.0,26.3,61.6,31.28,0.2652,MEDIUM,61.12,Mechanical_Vibration,38.88,NO
2026-06-22 12:50:14,60.0,400.0,0.04,0.13,69.23,40.0,26.3,61.6,31.42,0.2746,MEDIUM,60.84,Mechanical_Vibration,39.16,NO
2026-06-22 12:50:15,60.0,400.0,0.04,0.13,69.23,40.0,26.3,61.5,31.21,0.2609,MEDIUM,61.25,Mechanical_Vibration,38.75,NO
2026-06-22 12:50:16,60.0,400.0,0.04,0.13,69.23,40.0,26.3,61.5,30.82,0.2344,MEDIUM,62.05,Mechanical_Vibration,37.95,NO
2026-06-22 12:50:17,60.0,400.0,0.06,0.13,53.85,40.0,26.2,61.6,31.21,0.2338,MEDIUM,63.6,Mechanical_Vibration,36.4,NO
2026-06-22 12:50:18,80.0,200.0,0.05,0.09,44.44,20.0,26.2,61.6,30.31,0.1907,LOW,57.83,Mechanical_Vibration,42.17,YES
2026-06-22 12:50:19,80.0,200.0,0.05,0.09,44.44,20.0,26.2,61.6,30.31,0.1907,LOW,57.83,Mechanical_Vibration,42.17,YES
2026-06-22 12:50:20,80.0,200.0,0.06,0.09,33.33,20.0,26.4,61.8,30.67,0.1847,LOW,59.13,Stopped_Idle,40.87,YES
2026-06-22 12:50:21,80.0,200.0,0.05,0.09,44.44,20.0,26.4,61.8,29.6,0.1297,LOW,59.66,Stopped_Idle,40.34,YES
2026-06-22 12:50:22,80.0,200.0,0.09,0.09,0.0,20.0,26.3,61.5,30.47,0.1282,LOW,64.15,Stopped_Idle,35.85,NO
2026-06-22 12:50:23,80.0,200.0,0.06,0.09,33.33,20.0,26.3,61.5,29.72,0.1282,LOW,60.82,Stopped_Idle,39.18,NO
2026-06-22 12:50:24,100.0,0.0,0.13,0.05,160.0,0.0,26.4,61.8,31.33,0.112,LOW,40.64,Stopped_Idle,59.36,YES
2026-06-22 12:50:25,100.0,0.0,0.08,0.05,60.0,0.0,26.4,61.8,29.2,0.0536,NONE,52.39,Stopped_Idle,47.61,YES
2026-06-22 12:50:26,100.0,0.0,0.16,0.05,220.0,0.0,26.3,61.6,31.1,0.0536,NONE,36.39,Stopped_Idle,63.61,YES
2026-06-22 12:50:27,100.0,0.0,0.16,0.05,220.0,0.0,26.3,61.6,31.1,0.0536,NONE,36.39,Stopped_Idle,63.61,YES
2026-06-22 12:50:28,100.0,0.0,0.16,0.05,220.0,0.0,26.3,61.6,31.1,0.0536,NONE,36.39,Stopped_Idle,63.61,YES
2026-06-22 12:50:29,100.0,0.0,0.16,0.05,220.0,0.0,26.3,61.6,31.1,0.0536,NONE,36.39,Stopped_Idle,63.61,YES
2026-06-22 12:50:30,20.0,800.0,0.02,0.21,90.48,80.0,26.4,61.6,27.59,0.0461,NONE,81.57,Normal,18.43,NO
2026-06-22 12:50:31,20.0,800.0,0.08,0.21,61.9,80.0,26.3,61.5,29.87,0.1045,LOW,82.67,Normal,17.33,NO
2026-06-22 12:50:32,20.0,800.0,0.06,0.21,71.43,80.0,26.3,61.5,30.19,0.1595,LOW,80.07,Normal,19.93,NO
2026-06-22 12:50:33,20.0,800.0,0.08,0.21,61.9,80.0,26.4,61.9,31.11,0.181,LOW,80.38,Normal,19.62,NO
2026-06-22 12:50:34,20.0,800.0,0.08,0.21,61.9,80.0,26.4,61.9,31.11,0.181,LOW,80.38,Normal,19.62,NO
2026-06-22 12:50:35,20.0,800.0,0.08,0.21,61.9,80.0,26.4,61.9,31.11,0.181,LOW,80.38,Normal,19.62,NO
2026-06-22 12:50:37,40.0,600.0,0.02,0.17,88.24,60.0,26.3,61.6,31.19,0.2929,MEDIUM,66.39,Mechanical_Vibration,33.61,NO
2026-06-22 12:50:38,40.0,600.0,0.05,0.17,70.59,60.0,26.3,61.7,33.45,0.3934,MEDIUM,65.14,Mechanical_Vibration,34.86,NO
2026-06-22 12:50:39,40.0,600.0,0.09,0.17,47.06,60.0,26.4,61.9,34.55,0.3934,MEDIUM,67.49,Mechanical_Vibration,32.51,NO
2026-06-22 12:50:40,40.0,600.0,0.09,0.17,47.06,60.0,26.4,61.9,34.55,0.3934,MEDIUM,67.49,Mechanical_Vibration,32.51,NO
2026-06-22 12:50:41,60.0,400.0,0.06,0.13,53.85,40.0,26.4,61.9,33.25,0.3567,MEDIUM,59.91,Mechanical_Vibration,40.09,YES
2026-06-22 12:50:42,60.0,400.0,0.13,0.13,0.0,40.0,26.4,61.9,34.12,0.2983,MEDIUM,67.05,Mechanical_Vibration,32.95,NO
2026-06-22 12:50:43,60.0,400.0,0.08,0.13,38.46,40.0,26.4,61.9,32.0,0.2398,MEDIUM,64.96,Mechanical_Vibration,35.04,NO
2026-06-22 12:50:44,60.0,400.0,0.16,0.13,23.08,40.0,26.4,61.8,33.59,0.2124,MEDIUM,67.32,Mechanical_Vibration,32.68,NO
2026-06-22 12:50:45,60.0,400.0,0.1,0.13,23.08,40.0,26.4,61.8,31.68,0.1855,LOW,68.13,Mechanical_Vibration,31.87,NO
2026-06-22 12:50:46,80.0,200.0,0.17,0.09,88.89,20.0,26.3,61.5,32.56,0.1341,LOW,55.09,Mechanical_Vibration,44.91,YES
2026-06-22 12:50:47,80.0,200.0,0.17,0.09,88.89,20.0,26.3,61.5,32.56,0.1341,LOW,55.09,Mechanical_Vibration,44.91,YES
2026-06-22 12:50:48,80.0,200.0,0.17,0.09,88.89,20.0,26.3,61.5,31.43,0.0584,NONE,57.36,Mechanical_Vibration,42.64,YES
2026-06-22 12:50:49,80.0,200.0,0.17,0.09,88.89,20.0,26.3,61.5,31.43,0.0584,NONE,57.36,Mechanical_Vibration,42.64,YES
2026-06-22 12:50:50,80.0,200.0,0.16,0.09,77.78,20.0,26.3,61.5,30.3,0.0,NONE,60.22,Mechanical_Vibration,39.78,NO
2026-06-22 12:50:51,80.0,200.0,0.15,0.09,66.67,20.0,26.4,61.5,30.15,0.0,NONE,61.33,Mechanical_Vibration,38.67,NO
2026-06-22 12:50:52,100.0,0.0,0.18,0.05,260.0,0.0,26.4,61.5,30.9,0.0,NONE,34.0,Stopped_Idle,66.0,YES
2026-06-22 12:50:53,100.0,0.0,0.18,0.05,260.0,0.0,26.4,61.5,30.9,0.0,NONE,34.0,Stopped_Idle,66.0,YES
2026-06-22 12:50:54,100.0,0.0,0.18,0.05,260.0,0.0,26.4,61.5,30.9,0.0,NONE,34.0,Stopped_Idle,66.0,YES
2026-06-22 12:50:55,100.0,0.0,0.18,0.05,260.0,0.0,26.4,61.5,30.9,0.0,NONE,34.0,Stopped_Idle,66.0,YES
2026-06-22 12:50:56,100.0,0.0,0.17,0.05,240.0,0.0,26.3,61.7,30.55,0.0,NONE,36.0,Stopped_Idle,64.0,YES
2026-06-22 12:50:57,100.0,0.0,0.17,0.05,240.0,0.0,26.3,61.7,30.55,0.0,NONE,36.0,Stopped_Idle,64.0,YES
2026-06-22 12:50:58,20.0,800.0,0.09,0.21,57.14,80.0,26.4,61.6,28.65,0.0,NONE,86.29,Normal,13.71,NO
2026-06-22 12:50:59,20.0,800.0,0.15,0.21,28.57,80.0,26.4,61.6,30.15,0.0,NONE,89.14,Normal,10.86,NO
2026-06-22 12:51:00,20.0,800.0,0.08,0.21,61.9,80.0,26.4,61.7,28.4,0.0,NONE,85.81,Normal,14.19,NO
2026-06-22 12:51:01,20.0,800.0,0.15,0.21,28.57,80.0,26.4,61.7,30.15,0.0,NONE,89.14,Normal,10.86,NO
2026-06-22 12:51:02,20.0,800.0,0.08,0.21,61.9,80.0,26.4,61.6,28.4,0.0,NONE,85.81,Normal,14.19,NO
2026-06-22 12:51:03,40.0,600.0,0.14,0.17,17.65,60.0,26.4,61.6,29.9,0.0,NONE,82.23,Normal,17.77,NO
2026-06-22 12:51:04,40.0,600.0,0.14,0.17,17.65,60.0,26.4,61.6,29.9,0.0,NONE,82.23,Normal,17.77,NO
2026-06-22 12:51:05,40.0,600.0,0.13,0.17,23.53,60.0,26.4,61.5,29.65,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:51:06,40.0,600.0,0.13,0.17,23.53,60.0,26.4,61.5,29.65,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:51:07,40.0,600.0,0.13,0.17,23.53,60.0,26.5,61.7,29.75,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:51:08,40.0,600.0,0.13,0.17,23.53,60.0,26.5,61.7,29.75,0.0,NONE,81.65,Normal,18.35,NO
2026-06-22 12:51:09,60.0,400.0,0.07,0.13,46.15,40.0,26.4,61.7,28.15,0.0,NONE,71.39,Mechanical_Vibration,28.61,NO
2026-06-22 12:51:10,60.0,400.0,0.12,0.13,7.69,40.0,26.4,61.7,29.4,0.0,NONE,75.23,Normal,24.77,NO
2026-06-22 12:51:11,60.0,400.0,0.06,0.13,53.85,40.0,26.4,61.8,27.9,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:51:12,60.0,400.0,0.12,0.13,7.69,40.0,26.4,61.8,29.4,0.0,NONE,75.23,Normal,24.77,NO
2026-06-22 12:51:13,60.0,400.0,0.07,0.13,46.15,40.0,26.4,61.8,28.15,0.0,NONE,71.39,Mechanical_Vibration,28.61,NO
2026-06-22 12:51:14,60.0,400.0,0.07,0.13,46.15,40.0,26.4,61.8,28.15,0.0,NONE,71.39,Mechanical_Vibration,28.61,NO
2026-06-22 12:51:15,60.0,400.0,0.07,0.13,46.15,40.0,26.4,61.8,28.15,0.0,NONE,71.39,Mechanical_Vibration,28.61,NO
2026-06-22 12:51:41,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:51:42,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:51:43,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:51:44,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:51:45,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:51:46,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:51:47,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:51:48,20.0,800.0,0.07,0.21,66.67,80.0,0.0,0.0,1.75,0.0,NONE,85.33,Normal,14.67,NO
2026-06-22 12:51:49,20.0,800.0,0.07,0.21,66.67,80.0,0.0,0.0,1.75,0.0,NONE,85.33,Normal,14.67,NO
2026-06-22 12:51:50,20.0,800.0,0.07,0.21,66.67,80.0,26.4,61.5,28.15,0.0,NONE,85.33,Normal,14.67,NO
2026-06-22 12:51:51,20.0,800.0,0.06,0.21,71.43,80.0,26.4,61.6,27.9,0.0,NONE,84.86,Normal,15.14,NO
2026-06-22 12:51:52,20.0,800.0,0.06,0.21,71.43,80.0,26.4,61.6,27.9,0.0,NONE,84.86,Normal,15.14,NO
2026-06-22 12:51:53,40.0,600.0,0.06,0.17,64.71,60.0,26.4,61.6,27.9,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:51:54,40.0,600.0,0.06,0.17,64.71,60.0,26.4,61.9,27.9,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:51:55,40.0,600.0,0.06,0.17,64.71,60.0,26.4,61.9,27.9,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:51:56,40.0,600.0,0.06,0.17,64.71,60.0,26.4,61.7,27.9,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:51:57,40.0,600.0,0.08,0.17,52.94,60.0,26.4,61.7,28.4,0.0,NONE,78.71,Normal,21.29,NO
2026-06-22 12:51:58,40.0,600.0,0.08,0.17,52.94,60.0,26.4,61.7,28.4,0.0,NONE,78.71,Normal,21.29,NO
2026-06-22 12:51:59,60.0,400.0,0.06,0.13,53.85,40.0,26.5,61.5,28.0,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:52:00,60.0,400.0,0.14,0.13,7.69,40.0,26.5,61.5,30.0,0.0,NONE,75.23,Normal,24.77,NO
2026-06-22 12:52:01,60.0,400.0,0.1,0.13,23.08,40.0,26.4,61.6,28.9,0.0,NONE,73.69,Mechanical_Vibration,26.31,NO
2026-06-22 12:52:02,60.0,400.0,0.17,0.13,30.77,40.0,26.4,61.6,30.65,0.0,NONE,72.92,Mechanical_Vibration,27.08,NO
2026-06-22 12:52:03,60.0,400.0,0.13,0.13,0.0,40.0,26.4,61.6,29.65,0.0,NONE,76.0,Normal,24.0,NO
2026-06-22 12:52:04,60.0,400.0,0.13,0.13,0.0,40.0,26.4,61.6,29.65,0.0,NONE,76.0,Normal,24.0,NO
2026-06-22 12:52:05,80.0,200.0,0.16,0.09,77.78,20.0,26.5,61.8,30.5,0.0,NONE,60.22,Mechanical_Vibration,39.78,NO
2026-06-22 12:52:06,80.0,200.0,0.16,0.09,77.78,20.0,26.5,61.8,30.5,0.0,NONE,60.22,Mechanical_Vibration,39.78,NO
2026-06-22 12:52:07,80.0,200.0,0.19,0.09,111.11,20.0,26.4,62.1,31.15,0.0,NONE,56.89,Mechanical_Vibration,43.11,YES
2026-06-22 12:52:08,80.0,200.0,0.16,0.09,77.78,20.0,26.4,62.1,30.4,0.0,NONE,60.22,Mechanical_Vibration,39.78,NO
2026-06-22 12:52:09,80.0,200.0,0.16,0.09,77.78,20.0,26.4,62.1,30.4,0.0,NONE,60.22,Mechanical_Vibration,39.78,NO
2026-06-22 12:52:10,100.0,0.0,0.2,0.05,300.0,0.0,26.4,61.9,31.4,0.0,NONE,30.0,Stopped_Idle,70.0,YES
2026-06-22 12:52:11,100.0,0.0,0.14,0.05,180.0,0.0,26.4,61.9,29.9,0.0,NONE,42.0,Stopped_Idle,58.0,YES
2026-06-22 12:52:12,100.0,0.0,0.18,0.05,260.0,0.0,26.5,62.0,31.0,0.0,NONE,34.0,Stopped_Idle,66.0,YES
2026-06-22 12:52:13,100.0,0.0,0.13,0.05,160.0,0.0,26.5,62.0,29.75,0.0,NONE,44.0,Stopped_Idle,56.0,YES
2026-06-22 12:52:14,100.0,0.0,0.16,0.05,220.0,0.0,26.5,62.5,30.5,0.0,NONE,38.0,Stopped_Idle,62.0,YES
2026-06-22 12:52:15,100.0,0.0,0.16,0.05,220.0,0.0,26.5,62.5,30.5,0.0,NONE,38.0,Stopped_Idle,62.0,YES
2026-06-22 12:52:16,20.0,800.0,0.12,0.21,42.86,80.0,26.4,62.4,29.4,0.0,NONE,87.71,Normal,12.29,NO
2026-06-22 12:52:17,20.0,800.0,0.12,0.21,42.86,80.0,26.4,62.4,29.4,0.0,NONE,87.71,Normal,12.29,NO
2026-06-22 12:52:18,20.0,800.0,0.11,0.21,47.62,80.0,26.4,62.4,29.15,0.0,NONE,87.24,Normal,12.76,NO
2026-06-22 12:52:19,20.0,800.0,0.11,0.21,47.62,80.0,26.5,62.4,29.25,0.0,NONE,87.24,Normal,12.76,NO
2026-06-22 12:52:20,20.0,800.0,0.11,0.21,47.62,80.0,26.5,62.4,29.25,0.0,NONE,87.24,Normal,12.76,NO
2026-06-22 12:52:21,40.0,600.0,0.11,0.17,35.29,60.0,26.5,62.1,29.25,0.0,NONE,80.47,Normal,19.53,NO
2026-06-22 12:52:22,40.0,600.0,0.11,0.17,35.29,60.0,26.5,62.1,29.25,0.0,NONE,80.47,Normal,19.53,NO
2026-06-22 12:52:23,40.0,600.0,0.11,0.17,35.29,60.0,26.5,62.0,29.25,0.0,NONE,80.47,Normal,19.53,NO
2026-06-22 12:52:24,40.0,600.0,0.12,0.17,29.41,60.0,26.5,62.0,29.5,0.0,NONE,81.06,Normal,18.94,NO
2026-06-22 12:52:25,40.0,600.0,0.12,0.17,29.41,60.0,26.5,62.2,29.5,0.0,NONE,81.06,Normal,18.94,NO
2026-06-22 12:52:26,40.0,600.0,0.12,0.17,29.41,60.0,26.5,62.2,29.5,0.0,NONE,81.06,Normal,18.94,NO
2026-06-22 12:52:27,40.0,600.0,0.12,0.17,29.41,60.0,26.5,62.2,29.5,0.0,NONE,81.06,Normal,18.94,NO
2026-06-22 12:52:36,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:52:37,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:52:38,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:52:39,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:52:40,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:52:41,0.0,1000.0,0.0,0.25,100.0,100.0,0.0,0.0,0.0,0.0,NONE,90.0,Stopped_Idle,10.0,NO
2026-06-22 12:52:42,20.0,800.0,0.18,0.21,14.29,80.0,26.6,62.2,31.1,0.0,NONE,90.57,Normal,9.43,NO
2026-06-22 12:52:43,20.0,800.0,0.12,0.21,42.86,80.0,26.6,62.2,29.6,0.0,NONE,87.71,Normal,12.29,NO
2026-06-22 12:52:44,20.0,800.0,0.12,0.21,42.86,80.0,26.6,62.2,29.6,0.0,NONE,87.71,Normal,12.29,NO
2026-06-22 12:52:45,20.0,800.0,0.08,0.21,61.9,80.0,26.6,61.3,28.6,0.0,NONE,85.81,Normal,14.19,NO
2026-06-22 12:52:46,20.0,800.0,0.13,0.21,38.1,80.0,26.6,61.3,29.85,0.0,NONE,88.19,Normal,11.81,NO
2026-06-22 12:52:47,20.0,800.0,0.13,0.21,38.1,80.0,26.6,61.3,29.85,0.0,NONE,88.19,Normal,11.81,NO
2026-06-22 12:52:48,40.0,600.0,0.09,0.17,47.06,60.0,26.6,61.3,28.85,0.0,NONE,79.29,Normal,20.71,NO
2026-06-22 12:52:49,40.0,600.0,0.09,0.17,47.06,60.0,26.6,61.3,28.85,0.0,NONE,79.29,Normal,20.71,NO
2026-06-22 12:52:50,40.0,600.0,0.06,0.17,64.71,60.0,26.6,61.3,28.1,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:52:51,40.0,600.0,0.06,0.17,64.71,60.0,26.6,61.2,28.1,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:52:52,40.0,600.0,0.06,0.17,64.71,60.0,26.6,61.2,28.1,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:52:53,60.0,400.0,0.06,0.13,53.85,40.0,26.7,61.4,28.2,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:52:54,60.0,400.0,0.06,0.13,53.85,40.0,26.7,61.4,28.2,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:52:55,60.0,400.0,0.06,0.13,53.85,40.0,26.7,61.3,28.2,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:52:56,60.0,400.0,0.06,0.13,53.85,40.0,26.7,61.3,28.2,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:52:57,60.0,400.0,0.06,0.13,53.85,40.0,26.7,61.3,28.2,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:52:58,60.0,400.0,0.06,0.13,53.85,40.0,26.6,61.1,28.1,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:52:59,80.0,200.0,0.08,0.09,11.11,20.0,26.6,61.1,28.6,0.0,NONE,66.89,Stopped_Idle,33.11,NO
2026-06-22 12:53:00,80.0,200.0,0.06,0.09,33.33,20.0,26.6,61.3,28.1,0.0,NONE,64.67,Stopped_Idle,35.33,NO
2026-06-22 12:53:01,80.0,200.0,0.11,0.09,22.22,20.0,26.6,61.3,29.35,0.0,NONE,65.78,Stopped_Idle,34.22,NO
2026-06-22 12:53:02,80.0,200.0,0.06,0.09,33.33,20.0,26.6,61.2,28.1,0.0,NONE,64.67,Stopped_Idle,35.33,NO
2026-06-22 12:53:03,80.0,200.0,0.14,0.09,55.56,20.0,26.6,61.2,30.1,0.0,NONE,62.44,Mechanical_Vibration,37.56,NO
2026-06-22 12:53:04,100.0,0.0,0.1,0.05,100.0,0.0,26.7,61.4,29.2,0.0,NONE,50.0,Stopped_Idle,50.0,YES
2026-06-22 12:53:05,100.0,0.0,0.1,0.05,100.0,0.0,26.7,61.4,29.2,0.0,NONE,50.0,Stopped_Idle,50.0,YES
2026-06-22 12:53:06,100.0,0.0,0.13,0.05,160.0,0.0,26.6,61.3,29.85,0.0,NONE,44.0,Stopped_Idle,56.0,YES
2026-06-22 12:53:07,100.0,0.0,0.17,0.05,240.0,0.0,26.6,61.3,30.85,0.0,NONE,36.0,Stopped_Idle,64.0,YES
2026-06-22 12:53:08,100.0,0.0,0.16,0.05,220.0,0.0,26.7,61.3,30.7,0.0,NONE,38.0,Stopped_Idle,62.0,YES
2026-06-22 12:53:09,100.0,0.0,0.16,0.05,220.0,0.0,26.7,61.3,30.7,0.0,NONE,38.0,Stopped_Idle,62.0,YES
2026-06-22 12:53:10,20.0,800.0,0.13,0.21,38.1,80.0,26.7,61.3,29.95,0.0,NONE,88.19,Normal,11.81,NO
2026-06-22 12:53:11,20.0,800.0,0.17,0.21,19.05,80.0,26.6,61.3,30.85,0.0,NONE,90.09,Normal,9.91,NO
2026-06-22 12:53:12,20.0,800.0,0.1,0.21,52.38,80.0,26.6,61.3,29.1,0.0,NONE,86.76,Normal,13.24,NO
2026-06-22 12:53:13,20.0,800.0,0.15,0.21,28.57,80.0,26.7,61.2,30.45,0.0,NONE,89.14,Normal,10.86,NO
2026-06-22 12:53:14,20.0,800.0,0.07,0.21,66.67,80.0,26.7,61.2,28.45,0.0,NONE,85.33,Normal,14.67,NO
2026-06-22 12:53:15,20.0,800.0,0.07,0.21,66.67,80.0,26.7,61.2,28.45,0.0,NONE,85.33,Normal,14.67,NO
2026-06-22 12:53:16,40.0,600.0,0.06,0.17,64.71,60.0,26.6,61.3,28.1,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:53:17,40.0,600.0,0.06,0.17,64.71,60.0,26.6,61.3,28.1,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:53:18,40.0,600.0,0.08,0.17,52.94,60.0,26.6,61.3,28.6,0.0,NONE,78.71,Normal,21.29,NO
2026-06-22 12:53:19,40.0,600.0,0.06,0.17,64.71,60.0,26.6,61.6,28.1,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:53:20,40.0,600.0,0.06,0.17,64.71,60.0,26.6,61.6,28.1,0.0,NONE,77.53,Normal,22.47,NO
2026-06-22 12:53:21,60.0,400.0,0.06,0.13,53.85,40.0,26.6,61.6,28.1,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:53:22,60.0,400.0,0.06,0.13,53.85,40.0,26.6,61.3,28.1,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:53:23,60.0,400.0,0.06,0.13,53.85,40.0,26.6,61.3,28.1,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:53:24,60.0,400.0,0.06,0.13,53.85,40.0,26.6,61.3,28.1,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:53:25,60.0,400.0,0.06,0.13,53.85,40.0,26.6,61.3,28.1,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:53:26,60.0,400.0,0.06,0.13,53.85,40.0,26.6,61.3,28.1,0.0,NONE,70.61,Mechanical_Vibration,29.39,NO
2026-06-22 12:53:27,80.0,200.0,0.06,0.09,33.33,20.0,26.6,61.5,28.1,0.0,NONE,64.67,Stopped_Idle,35.33,NO
2026-06-22 12:53:29,80.0,200.0,0.06,0.09,33.33,20.0,26.5,61.4,28.0,0.0,NONE,64.67,Stopped_Idle,35.33,NO
2026-06-22 12:53:30,80.0,200.0,0.11,0.09,22.22,20.0,26.5,61.4,29.25,0.0,NONE,65.78,Stopped_Idle,34.22,NO
2026-06-22 12:53:31,80.0,200.0,0.07,0.09,22.22,20.0,26.6,61.4,28.35,0.0,NONE,65.78,Stopped_Idle,34.22,NO
2026-06-22 12:53:32,80.0,200.0,0.07,0.09,22.22,20.0,26.6,61.4,28.35,0.0,NONE,65.78,Stopped_Idle,34.22,NO
2026-06-22 12:53:33,100.0,0.0,0.15,0.05,200.0,0.0,26.6,61.4,30.35,0.0,NONE,40.0,Stopped_Idle,60.0,YES
2026-06-22 12:53:34,100.0,0.0,0.09,0.05,80.0,0.0,26.6,61.2,28.85,0.0,NONE,52.0,Stopped_Idle,48.0,YES
